Contig_id	Status	Population_number
Ga0531456_000629	REP	5020
Ga0531459_001401	REP	5021
Ga0531462_000616	REP	5022
Ga0531457_000588	REP	5023
Ga0531457_000589	REP	5024
Ga0531464_001159	REP	5025
Ga0531459_001402	REP	5026
Ga0531464_001160	REP	5027
Ga0531455_000312	REP	5028
Ga0531464_001161	REP	5029
Ga0531464_001162	REP	5030
Ga0531456_000630	REP	5031
Ga0531464_001163	REP	5032
Ga0531457_000590	REP	5033
Ga0531465_000484	REP	5034
Ga0531464_001170	MEM	5034
Ga0531457_000591	REP	5035
Ga0531464_001166	REP	5036
Ga0531459_001403	REP	5037
Ga0531464_001167	REP	5038
Ga0531456_000631	REP	5039
Ga0531459_001404	REP	5040
Ga0531460_000498	REP	5041
Ga0531455_000313	REP	5042
Ga0531454_000309	MEM	5042
Ga0531460_000499	REP	5043
Ga0531464_001168	REP	5044
Ga0531460_000500	REP	5045
Ga0531459_001405	REP	5046
Ga0531462_000618	REP	5047
Ga0531455_000314	REP	5048
Ga0531460_000501	REP	5049
Ga0531459_001406	REP	5050
Ga0531459_001407	REP	5051
Ga0531459_001408	REP	5052
Ga0531459_001409	REP	5053
Ga0531460_000502	REP	5054
Ga0531462_000620	REP	5055
Ga0531463_000132	REP	5056
Ga0531464_001171	REP	5057
Ga0531465_000485	REP	5058
Ga0531465_000486	REP	5059
Ga0531464_001172	REP	5060
Ga0531461_000200	REP	5061
Ga0531465_000488	REP	5062
Ga0531464_001173	REP	5063
Ga0531464_001174	REP	5064
Ga0531457_000594	REP	5065
Ga0531459_001411	REP	5066
Ga0531459_001412	REP	5067
Ga0531459_001413	REP	5068
Ga0531457_000595	REP	5069
Ga0531459_001414	REP	5070
Ga0531464_001176	REP	5071
Ga0531457_000596	REP	5072
Ga0531462_000622	REP	5073
Ga0531463_000133	REP	5074
Ga0531460_000505	REP	5075
Ga0531459_001415	REP	5076
Ga0531460_000506	REP	5077
Ga0531459_001416	REP	5078
Ga0531462_000623	REP	5079
Ga0531459_001417	REP	5080
Ga0531458_00059	REP	5081
Ga0531459_001418	REP	5082
Ga0531460_000507	REP	5083
Ga0531459_001419	REP	5084
Ga0531459_001420	REP	5085
Ga0531459_001421	REP	5086
Ga0531464_001177	REP	5087
Ga0531461_000202	REP	5088
Ga0531464_001178	REP	5089
Ga0531460_000508	REP	5090
Ga0531456_000716	MEM	5090
Ga0531463_000134	REP	5091
Ga0531465_000491	REP	5092
Ga0531464_001179	REP	5093
Ga0531464_001180	REP	5094
Ga0531459_001422	REP	5095
Ga0531465_000492	REP	5096
Ga0531459_001423	REP	5097
Ga0531460_000510	REP	5098
Ga0531457_000597	REP	5099
Ga0531459_001424	REP	5100
Ga0531456_000633	REP	5101
Ga0531460_000649	MEM	5101
Ga0531459_001425	REP	5102
Ga0531459_001426	REP	5103
Ga0531461_000203	REP	5104
Ga0531457_000598	REP	5105
Ga0531456_000634	REP	5106
Ga0531464_001181	REP	5107
Ga0531461_000204	REP	5108
Ga0531464_001182	REP	5109
Ga0531456_000635	REP	5110
Ga0531461_000205	REP	5111
Ga0531457_000686	MEM	5111
Ga0531464_001183	REP	5112
Ga0531464_001184	REP	5113
Ga0531456_000636	REP	5114
Ga0531463_000135	REP	5115
Ga0531459_001427	REP	5116
Ga0531455_000318	REP	5117
Ga0531459_001428	REP	5118
Ga0531459_001429	REP	5119
Ga0531462_000627	REP	5120
Ga0531454_000251	REP	5121
Ga0531459_001430	REP	5122
Ga0531462_000628	REP	5123
Ga0531455_000319	REP	5124
Ga0531462_000629	REP	5125
Ga0531464_001185	REP	5126
Ga0531457_000599	REP	5127
Ga0531462_000630	REP	5128
Ga0531454_000252	REP	5129
Ga0531456_000637	REP	5130
Ga0531459_001431	REP	5131
Ga0531457_000600	REP	5132
Ga0531461_000207	REP	5133
Ga0531464_001186	REP	5134
Ga0531464_001187	REP	5135
Ga0531460_000511	REP	5136
Ga0531460_000512	REP	5137
Ga0531457_000602	REP	5138
Ga0531459_001432	REP	5139
Ga0531459_001433	REP	5140
Ga0531456_000638	REP	5141
Ga0531464_001188	REP	5142
Ga0531462_000820	MEM	5142
Ga0531464_001189	REP	5143
Ga0531459_001435	REP	5144
Ga0531459_001436	REP	5145
Ga0531454_000253	REP	5146
Ga0531457_000603	REP	5147
Ga0531464_001190	REP	5148
Ga0531460_000513	REP	5149
Ga0531462_000632	REP	5150
Ga0531459_001437	REP	5151
Ga0531464_001192	REP	5152
Ga0531456_000639	REP	5153
Ga0531456_000640	REP	5154
Ga0531459_001438	REP	5155
Ga0531460_000514	REP	5156
Ga0531460_000515	REP	5157
Ga0531462_000633	REP	5158
Ga0531459_001439	REP	5159
Ga0531459_001440	REP	5160
Ga0531459_001441	REP	5161
Ga0531460_000516	REP	5162
Ga0531464_001194	REP	5163
Ga0531456_000641	REP	5164
Ga0531464_001195	REP	5165
Ga0531459_001442	REP	5166
Ga0531459_001443	REP	5167
Ga0531457_000604	REP	5168
Ga0531462_000635	REP	5169
Ga0531464_001196	REP	5170
Ga0531464_001197	REP	5171
Ga0531458_00060	REP	5172
Ga0531462_000636	REP	5173
Ga0531460_000517	REP	5174
Ga0531457_000605	REP	5175
Ga0531459_001444	REP	5176
Ga0531457_000606	REP	5177
Ga0531459_001445	REP	5178
Ga0531457_000607	REP	5179
Ga0531464_001199	REP	5180
Ga0531456_000642	REP	5181
Ga0531459_001446	REP	5182
Ga0531459_001447	REP	5183
Ga0531459_001448	REP	5184
Ga0531464_001200	REP	5185
Ga0531462_000640	MEM	5185
Ga0531454_000254	REP	5186
Ga0531464_001201	REP	5187
Ga0531459_001450	REP	5188
Ga0531456_000643	REP	5189
Ga0531462_000637	REP	5190
Ga0531465_000498	REP	5191
Ga0531465_000499	REP	5192
Ga0531459_001451	REP	5193
Ga0531462_000638	REP	5194
Ga0531456_000644	REP	5195
Ga0531464_001202	REP	5196
Ga0531464_001204	REP	5197
Ga0531457_000609	REP	5198
Ga0531464_001205	REP	5199
Ga0531455_000324	REP	5200
Ga0531459_001452	REP	5201
Ga0531457_000610	REP	5202
Ga0531459_001453	REP	5203
Ga0531465_000502	REP	5204
Ga0531457_000612	REP	5205
Ga0531456_000645	REP	5206
Ga0531456_000646	REP	5207
Ga0531459_001454	REP	5208
Ga0531454_000255	REP	5209
Ga0531459_001455	REP	5210
Ga0531464_001207	REP	5211
Ga0531464_001208	REP	5212
Ga0531461_000211	REP	5213
Ga0531459_001456	REP	5214
Ga0531459_001457	REP	5215
Ga0531459_001458	REP	5216
Ga0531459_001459	REP	5217
Ga0531464_001209	REP	5218
Ga0531465_000505	REP	5219
Ga0531455_000325	REP	5220
Ga0531459_001460	REP	5221
Ga0531457_000614	REP	5222
Ga0531459_001461	REP	5223
Ga0531459_001462	REP	5224
Ga0531456_000648	REP	5225
Ga0531465_000506	REP	5226
Ga0531457_000615	REP	5227
Ga0531464_001210	REP	5228
Ga0531465_000508	REP	5229
Ga0531459_001463	REP	5230
Ga0531464_001211	REP	5231
Ga0531464_001212	REP	5232
Ga0531460_000520	REP	5233
Ga0531457_000616	REP	5234
Ga0531459_001464	REP	5235
Ga0531465_000509	REP	5236
Ga0531457_000617	REP	5237
Ga0531464_001213	REP	5238
Ga0531457_000618	REP	5239
Ga0531464_001214	REP	5240
Ga0531457_000619	REP	5241
Ga0531464_001215	REP	5242
Ga0531464_001216	REP	5243
Ga0531459_001465	REP	5244
Ga0531454_000256	REP	5245
Ga0531460_000521	REP	5246
Ga0531462_000645	REP	5247
Ga0531464_001217	REP	5248
Ga0531459_001466	REP	5249
Ga0531464_001218	REP	5250
Ga0531459_001467	REP	5251
Ga0531456_000649	REP	5252
Ga0531457_000621	REP	5253
Ga0531460_000522	REP	5254
Ga0531456_000650	REP	5255
Ga0531459_001468	REP	5256
Ga0531465_000510	REP	5257
Ga0531465_000511	REP	5258
Ga0531456_000651	REP	5259
Ga0531462_000648	REP	5260
Ga0531464_001219	REP	5261
Ga0531456_000652	REP	5262
Ga0531464_001221	REP	5263
Ga0531460_000523	REP	5264
Ga0531464_001222	REP	5265
Ga0531456_000653	REP	5266
Ga0531456_000654	REP	5267
Ga0531459_001469	REP	5268
Ga0531464_001223	REP	5269
Ga0531461_000213	REP	5270
Ga0531457_000668	MEM	5270
Ga0531465_000513	REP	5271
Ga0531459_001470	REP	5272
Ga0531459_001471	REP	5273
Ga0531464_001224	REP	5274
Ga0531457_000623	REP	5275
Ga0531456_000656	REP	5276
Ga0531454_000259	REP	5277
Ga0531456_000657	REP	5278
Ga0531459_001472	REP	5279
Ga0531464_001226	REP	5280
Ga0531464_001227	REP	5281
Ga0531462_000652	REP	5282
Ga0531464_001228	REP	5283
Ga0531459_001473	REP	5284
Ga0531464_001229	REP	5285
Ga0531464_001230	REP	5286
Ga0531465_000514	REP	5287
Ga0531460_000526	REP	5288
Ga0531454_000260	REP	5289
Ga0531464_001231	REP	5290
Ga0531457_000625	REP	5291
Ga0531455_000329	REP	5292
Ga0531455_000330	REP	5293
Ga0531459_001474	REP	5294
Ga0531465_000515	REP	5295
Ga0531464_001232	REP	5296
Ga0531459_001475	REP	5297
Ga0531459_001476	REP	5298
Ga0531460_000527	REP	5299
Ga0531460_000528	REP	5300
Ga0531459_001477	REP	5301
Ga0531457_000626	REP	5302
Ga0531457_000627	REP	5303
Ga0531460_000529	REP	5304
Ga0531456_000659	REP	5305
Ga0531459_001478	REP	5306
Ga0531462_000654	REP	5307
Ga0531461_000263	MEM	5307
Ga0531454_000261	REP	5308
Ga0531459_001479	REP	5309
Ga0531462_000656	REP	5310
Ga0531459_001480	REP	5311
Ga0531464_001234	REP	5312
Ga0531459_001481	REP	5313
Ga0531457_000628	REP	5314
Ga0531462_000657	REP	5315
Ga0531456_000660	REP	5316
Ga0531460_000626	MEM	5316
Ga0531459_001482	REP	5317
Ga0531454_000263	REP	5318
Ga0531464_001236	REP	5319
Ga0531459_001483	REP	5320
Ga0531455_000331	REP	5321
Ga0531465_000517	REP	5322
Ga0531463_000158	MEM	5322
Ga0531459_001484	REP	5323
Ga0531459_001485	REP	5324
Ga0531459_001486	REP	5325
Ga0531462_000660	REP	5326
Ga0531464_001354	MEM	5326
Ga0531459_001487	REP	5327
Ga0531456_000662	REP	5328
Ga0531464_001238	REP	5329
Ga0531459_001488	REP	5330
Ga0531465_000519	REP	5331
Ga0531454_000264	REP	5332
Ga0531456_000663	REP	5333
Ga0531459_001489	REP	5334
Ga0531456_000664	REP	5335
Ga0531454_000265	REP	5336
Ga0531456_000665	REP	5337
Ga0531459_001490	REP	5338
Ga0531464_001240	REP	5339
Ga0531457_000630	REP	5340
Ga0531459_001491	REP	5341
Ga0531464_001241	REP	5342
Ga0531464_001242	REP	5343
Ga0531464_001243	REP	5344
Ga0531459_001492	REP	5345
Ga0531464_001244	REP	5346
Ga0531456_000666	REP	5347
Ga0531459_001493	REP	5348
Ga0531459_001494	REP	5349
Ga0531459_001495	REP	5350
Ga0531462_000664	REP	5351
Ga0531464_001297	MEM	5351
Ga0531465_000520	REP	5352
Ga0531459_001496	REP	5353
Ga0531459_001497	REP	5354
Ga0531455_000332	REP	5355
Ga0531459_001646	MEM	5355
Ga0531460_000531	REP	5356
Ga0531464_001245	REP	5357
Ga0531459_001498	REP	5358
Ga0531462_000666	REP	5359
Ga0531464_001248	REP	5360
Ga0531460_000532	REP	5361
Ga0531459_001499	REP	5362
Ga0531455_000333	REP	5363
Ga0531464_001249	REP	5364
Ga0531464_001250	REP	5365
Ga0531456_000668	REP	5366
Ga0531464_001251	REP	5367
Ga0531465_000522	REP	5368
Ga0531456_000669	REP	5369
Ga0531465_000523	REP	5370
Ga0531459_001500	REP	5371
Ga0531464_001252	REP	5372
Ga0531465_000524	REP	5373
Ga0531459_001501	REP	5374
Ga0531464_001253	REP	5375
Ga0531464_001254	REP	5376
Ga0531456_000670	REP	5377
Ga0531457_000633	REP	5378
Ga0531459_001502	REP	5379
Ga0531457_000634	REP	5380
Ga0531459_001503	REP	5381
Ga0531464_001255	REP	5382
Ga0531454_000267	REP	5383
Ga0531460_000534	REP	5384
Ga0531464_001256	REP	5385
Ga0531460_000535	REP	5386
Ga0531454_000268	REP	5387
Ga0531459_001504	REP	5388
Ga0531459_001505	REP	5389
Ga0531455_000334	REP	5390
Ga0531456_000673	REP	5391
Ga0531456_000674	REP	5392
Ga0531455_000335	REP	5393
Ga0531459_001506	REP	5394
Ga0531459_001507	REP	5395
Ga0531459_001508	REP	5396
Ga0531459_001509	REP	5397
Ga0531459_001510	REP	5398
Ga0531460_000536	REP	5399
Ga0531464_001259	REP	5400
Ga0531456_000675	REP	5401
Ga0531457_000635	REP	5402
Ga0531460_000537	REP	5403
Ga0531456_000676	REP	5404
Ga0531459_001511	REP	5405
Ga0531463_000139	REP	5406
Ga0531464_001260	REP	5407
Ga0531465_000526	MEM	5407
Ga0531464_001261	REP	5408
Ga0531457_000636	REP	5409
Ga0531464_001262	REP	5410
Ga0531459_001512	REP	5411
Ga0531459_001513	REP	5412
Ga0531460_000538	REP	5413
Ga0531464_001263	REP	5414
Ga0531457_000637	REP	5415
Ga0531455_000337	REP	5416
Ga0531458_00061	REP	5417
Ga0531454_000321	MEM	5417
Ga0531460_000539	REP	5418
Ga0531464_001266	REP	5419
Ga0531459_001514	REP	5420
Ga0531460_000540	REP	5421
Ga0531464_001268	REP	5422
Ga0531461_000220	REP	5423
Ga0531457_000639	REP	5424
Ga0531456_000678	REP	5425
Ga0531465_000525	REP	5426
Ga0531460_000541	REP	5427
Ga0531459_001515	REP	5428
Ga0531459_001516	REP	5429
Ga0531456_000679	REP	5430
Ga0531456_000680	REP	5431
Ga0531459_001517	REP	5432
Ga0531456_000681	REP	5433
Ga0531460_000543	REP	5434
Ga0531464_001269	REP	5435
Ga0531464_001270	REP	5436
Ga0531457_000640	REP	5437
Ga0531459_001518	REP	5438
Ga0531462_000671	REP	5439
Ga0531464_001271	REP	5440
Ga0531459_001519	REP	5441
Ga0531462_000672	REP	5442
Ga0531462_000673	REP	5443
Ga0531464_001272	REP	5444
Ga0531464_001274	REP	5445
Ga0531454_000269	REP	5446
Ga0531460_000544	REP	5447
Ga0531462_000675	REP	5448
Ga0531460_000545	REP	5449
Ga0531455_000338	REP	5450
Ga0531456_000683	REP	5451
Ga0531460_000546	REP	5452
Ga0531459_001520	REP	5453
Ga0531457_000641	REP	5454
Ga0531460_000547	REP	5455
Ga0531459_001521	REP	5456
Ga0531457_000642	REP	5457
Ga0531464_001275	REP	5458
Ga0531457_000643	REP	5459
Ga0531464_001276	REP	5460
Ga0531458_00062	REP	5461
Ga0531461_000221	REP	5462
Ga0531463_000140	REP	5463
Ga0531454_000270	REP	5464
Ga0531459_001523	REP	5465
Ga0531462_000678	REP	5466
Ga0531462_000679	REP	5467
Ga0531456_000684	REP	5468
Ga0531455_000339	REP	5469
Ga0531454_000271	REP	5470
Ga0531462_000680	REP	5471
Ga0531459_001524	REP	5472
Ga0531464_001277	REP	5473
Ga0531456_000685	REP	5474
Ga0531457_000644	REP	5475
Ga0531464_001278	REP	5476
Ga0531462_000681	REP	5477
Ga0531460_000549	REP	5478
Ga0531457_000645	REP	5479
Ga0531456_000686	REP	5480
Ga0531464_001279	REP	5481
Ga0531457_000646	REP	5482
Ga0531456_000687	REP	5483
Ga0531459_001525	REP	5484
Ga0531460_000550	REP	5485
Ga0531461_000222	REP	5486
Ga0531456_000688	REP	5487
Ga0531462_000682	REP	5488
Ga0531457_000647	REP	5489
Ga0531461_000223	REP	5490
Ga0531460_000551	REP	5491
Ga0531459_001526	REP	5492
Ga0531464_001282	REP	5493
Ga0531457_000648	REP	5494
Ga0531459_001527	REP	5495
Ga0531462_000683	REP	5496
Ga0531454_000272	REP	5497
Ga0531457_000649	REP	5498
Ga0531459_001528	REP	5499
Ga0531456_000690	REP	5500
Ga0531456_000691	REP	5501
Ga0531462_000684	REP	5502
Ga0531459_001529	REP	5503
Ga0531460_000552	REP	5504
Ga0531456_000692	REP	5505
Ga0531454_000273	REP	5506
Ga0531457_000650	REP	5507
Ga0531455_000341	REP	5508
Ga0531456_000693	REP	5509
Ga0531464_001285	REP	5510
Ga0531464_001286	REP	5511
Ga0531455_000342	REP	5512
Ga0531459_001530	REP	5513
Ga0531460_000553	REP	5514
Ga0531460_000554	REP	5515
Ga0531464_001287	REP	5516
Ga0531462_000685	REP	5517
Ga0531459_001531	REP	5518
Ga0531464_001288	REP	5519
Ga0531456_000694	REP	5520
Ga0531456_000695	REP	5521
Ga0531461_000225	REP	5522
Ga0531464_001289	REP	5523
Ga0531459_001532	REP	5524
Ga0531455_000354	MEM	5524
Ga0531464_001290	REP	5525
Ga0531462_000686	REP	5526
Ga0531464_001291	REP	5527
Ga0531455_000343	REP	5528
Ga0531455_000344	REP	5529
Ga0531459_001533	REP	5530
Ga0531454_000274	REP	5531
Ga0531460_000562	MEM	5531
Ga0531459_001534	REP	5532
Ga0531460_000555	REP	5533
Ga0531459_001535	REP	5534
Ga0531459_001536	REP	5535
Ga0531460_000556	REP	5536
Ga0531457_000651	REP	5537
Ga0531457_000652	REP	5538
Ga0531459_001537	REP	5539
Ga0531464_001293	REP	5540
Ga0531459_001538	REP	5541
Ga0531459_001539	REP	5542
Ga0531459_001540	REP	5543
Ga0531465_000528	REP	5544
Ga0531454_000275	REP	5545
Ga0531457_000653	REP	5546
Ga0531454_000276	REP	5547
Ga0531460_000557	REP	5548
Ga0531464_001295	REP	5549
Ga0531462_000783	MEM	5549
Ga0531457_000655	REP	5550
Ga0531462_000689	REP	5551
Ga0531464_001298	REP	5552
Ga0531465_000529	REP	5553
Ga0531456_000696	REP	5554
Ga0531465_000530	REP	5555
Ga0531464_001299	REP	5556
Ga0531459_001541	REP	5557
Ga0531456_000697	REP	5558
Ga0531464_001300	REP	5559
Ga0531464_001301	REP	5560
Ga0531455_000346	REP	5561
Ga0531457_000656	REP	5562
Ga0531454_000277	REP	5563
Ga0531459_001542	REP	5564
Ga0531460_000559	REP	5565
Ga0531464_001302	REP	5566
Ga0531459_001544	REP	5567
Ga0531465_000531	REP	5568
Ga0531454_000278	REP	5569
Ga0531464_001303	REP	5570
Ga0531457_000657	REP	5571
Ga0531460_000560	REP	5572
Ga0531459_001545	REP	5573
Ga0531454_000280	REP	5574
Ga0531461_000227	REP	5575
Ga0531462_000691	REP	5576
Ga0531459_001546	REP	5577
Ga0531465_000532	REP	5578
Ga0531462_000692	REP	5579
Ga0531457_000658	REP	5580
Ga0531457_000659	REP	5581
Ga0531456_000699	REP	5582
Ga0531459_001547	REP	5583
Ga0531465_000533	REP	5584
Ga0531464_001304	REP	5585
Ga0531462_000693	REP	5586
Ga0531464_001305	REP	5587
Ga0531464_001306	REP	5588
Ga0531464_001307	REP	5589
Ga0531457_000660	REP	5590
Ga0531460_000561	REP	5591
Ga0531459_001548	REP	5592
Ga0531459_001549	REP	5593
Ga0531464_001308	REP	5594
Ga0531459_001550	REP	5595
Ga0531462_000694	REP	5596
Ga0531463_000143	REP	5597
Ga0531457_000661	REP	5598
Ga0531456_000700	REP	5599
Ga0531459_001551	REP	5600
Ga0531460_000563	REP	5601
Ga0531464_001309	REP	5602
Ga0531456_000701	REP	5603
Ga0531456_000702	REP	5604
Ga0531456_000703	REP	5605
Ga0531462_000695	REP	5606
Ga0531462_000696	REP	5607
Ga0531464_001310	REP	5608
Ga0531464_001311	REP	5609
Ga0531465_000534	REP	5610
Ga0531456_000704	REP	5611
Ga0531462_000697	REP	5612
Ga0531464_001313	REP	5613
Ga0531459_001552	REP	5614
Ga0531462_000698	REP	5615
Ga0531464_001315	REP	5616
Ga0531457_000664	REP	5617
Ga0531457_000665	REP	5618
Ga0531460_000565	REP	5619
Ga0531464_001316	REP	5620
Ga0531456_000705	REP	5621
Ga0531460_000566	REP	5622
Ga0531463_000144	REP	5623
Ga0531456_000706	REP	5624
Ga0531459_001553	REP	5625
Ga0531454_000281	REP	5626
Ga0531457_000667	REP	5627
Ga0531464_001317	REP	5628
Ga0531454_000282	REP	5629
Ga0531459_001554	REP	5630
Ga0531462_000699	REP	5631
Ga0531456_000707	REP	5632
Ga0531464_001319	REP	5633
Ga0531454_000283	REP	5634
Ga0531460_000567	REP	5635
Ga0531460_000568	REP	5636
Ga0531460_000569	REP	5637
Ga0531464_001320	REP	5638
Ga0531462_000700	REP	5639
Ga0531456_000708	REP	5640
Ga0531459_001556	REP	5641
Ga0531459_001557	REP	5642
Ga0531464_001321	REP	5643
Ga0531459_001558	REP	5644
Ga0531464_001322	REP	5645
Ga0531464_001323	REP	5646
Ga0531464_001324	REP	5647
Ga0531454_000284	REP	5648
Ga0531459_001559	REP	5649
Ga0531456_000709	REP	5650
Ga0531462_000702	REP	5651
Ga0531459_001560	REP	5652
Ga0531459_001561	REP	5653
Ga0531459_001562	REP	5654
Ga0531462_000703	REP	5655
Ga0531464_001325	REP	5656
Ga0531459_001563	REP	5657
Ga0531456_000710	REP	5658
Ga0531455_000349	REP	5659
Ga0531454_000285	REP	5660
Ga0531457_000669	REP	5661
Ga0531456_000711	REP	5662
Ga0531456_000712	REP	5663
Ga0531456_000713	REP	5664
Ga0531457_000670	REP	5665
Ga0531459_001564	REP	5666
Ga0531462_000704	REP	5667
Ga0531459_001565	REP	5668
Ga0531454_000286	REP	5669
Ga0531456_000714	REP	5670
Ga0531461_000229	REP	5671
Ga0531464_001326	REP	5672
Ga0531457_000671	REP	5673
Ga0531455_000350	REP	5674
Ga0531464_001327	REP	5675
Ga0531464_001329	REP	5676
Ga0531465_000535	REP	5677
Ga0531465_000536	REP	5678
Ga0531455_000351	REP	5679
Ga0531459_001566	REP	5680
Ga0531464_001330	REP	5681
Ga0531462_000705	REP	5682
Ga0531464_001332	REP	5683
Ga0531457_000672	REP	5684
Ga0531459_001567	REP	5685
Ga0531462_000706	REP	5686
Ga0531455_000352	REP	5687
Ga0531456_000717	REP	5688
Ga0531454_000288	REP	5689
Ga0531459_001568	REP	5690
Ga0531459_001569	REP	5691
Ga0531464_001333	REP	5692
Ga0531458_00063	REP	5693
Ga0531464_001334	REP	5694
Ga0531459_001570	REP	5695
Ga0531464_001336	REP	5696
Ga0531456_000718	REP	5697
Ga0531459_001571	REP	5698
Ga0531465_000537	REP	5699
Ga0531459_001572	REP	5700
Ga0531460_000571	REP	5701
Ga0531456_000843	MEM	5701
Ga0531459_001573	REP	5702
Ga0531465_000538	REP	5703
Ga0531454_000289	REP	5704
Ga0531461_000230	REP	5705
Ga0531457_000673	REP	5706
Ga0531464_001338	REP	5707
Ga0531459_001574	REP	5708
Ga0531456_000720	REP	5709
Ga0531460_000572	REP	5710
Ga0531454_000290	REP	5711
Ga0531457_000674	REP	5712
Ga0531457_000675	REP	5713
Ga0531456_000721	REP	5714
Ga0531460_000573	REP	5715
Ga0531459_001575	REP	5716
Ga0531460_000574	REP	5717
Ga0531464_001340	REP	5718
Ga0531464_001341	REP	5719
Ga0531465_000539	REP	5720
Ga0531459_001576	REP	5721
Ga0531459_001577	REP	5722
Ga0531460_000575	REP	5723
Ga0531464_001342	REP	5724
Ga0531459_001578	REP	5725
Ga0531459_001579	REP	5726
Ga0531464_001343	REP	5727
Ga0531456_000722	REP	5728
Ga0531460_000576	REP	5729
Ga0531460_000577	REP	5730
Ga0531455_000355	REP	5731
Ga0531462_000709	REP	5732
Ga0531464_001590	MEM	5732
Ga0531464_001344	REP	5733
Ga0531457_000676	REP	5734
Ga0531459_001580	REP	5735
Ga0531459_001581	REP	5736
Ga0531465_000541	REP	5737
Ga0531464_001511	MEM	5737
Ga0531454_000291	REP	5738
Ga0531464_001345	REP	5739
Ga0531459_001582	REP	5740
Ga0531455_000358	REP	5741
Ga0531462_000711	REP	5742
Ga0531455_000359	REP	5743
Ga0531456_000723	REP	5744
Ga0531465_000543	REP	5745
Ga0531455_000360	REP	5746
Ga0531459_001673	MEM	5746
Ga0531465_000544	REP	5747
Ga0531464_001346	REP	5748
Ga0531462_000713	REP	5749
Ga0531456_000724	REP	5750
Ga0531464_001347	REP	5751
Ga0531457_000677	REP	5752
Ga0531459_001583	REP	5753
Ga0531456_000725	REP	5754
Ga0531461_000231	REP	5755
Ga0531461_000232	REP	5756
Ga0531459_001584	REP	5757
Ga0531460_000580	REP	5758
Ga0531456_000726	REP	5759
Ga0531456_000727	REP	5760
Ga0531459_001585	REP	5761
Ga0531459_001586	REP	5762
Ga0531459_001587	REP	5763
Ga0531460_000581	REP	5764
Ga0531454_000292	REP	5765
Ga0531457_000678	REP	5766
Ga0531464_001350	REP	5767
Ga0531465_000545	REP	5768
Ga0531457_000679	REP	5769
Ga0531455_000362	REP	5770
Ga0531457_000680	REP	5771
Ga0531459_001588	REP	5772
Ga0531464_001351	REP	5773
Ga0531459_001589	REP	5774
Ga0531457_000681	REP	5775
Ga0531457_000682	REP	5776
Ga0531456_000729	REP	5777
Ga0531458_00065	REP	5778
Ga0531459_001590	REP	5779
Ga0531454_000293	REP	5780
Ga0531459_001591	REP	5781
Ga0531459_001592	REP	5782
Ga0531460_000583	REP	5783
Ga0531464_001353	REP	5784
Ga0531460_000584	REP	5785
Ga0531459_001593	REP	5786
Ga0531459_001594	REP	5787
Ga0531459_001595	REP	5788
Ga0531462_000716	REP	5789
Ga0531464_001355	REP	5790
Ga0531456_000730	REP	5791
Ga0531456_000731	REP	5792
Ga0531459_001596	REP	5793
Ga0531454_000294	REP	5794
Ga0531456_000732	REP	5795
Ga0531459_001597	REP	5796
Ga0531456_000733	REP	5797
Ga0531464_001356	REP	5798
Ga0531454_000295	REP	5799
Ga0531456_000734	REP	5800
Ga0531456_000735	REP	5801
Ga0531459_001598	REP	5802
Ga0531464_001357	REP	5803
Ga0531462_000717	REP	5804
Ga0531464_001358	REP	5805
Ga0531456_000736	REP	5806
Ga0531459_001599	REP	5807
Ga0531454_000296	REP	5808
Ga0531461_000233	REP	5809
Ga0531465_000547	REP	5810
Ga0531461_000234	REP	5811
Ga0531454_000297	REP	5812
Ga0531459_001600	REP	5813
Ga0531462_000718	REP	5814
Ga0531464_001359	REP	5815
Ga0531454_000298	REP	5816
Ga0531456_000737	REP	5817
Ga0531457_000684	REP	5818
Ga0531459_001601	REP	5819
Ga0531462_000719	REP	5820
Ga0531456_000738	REP	5821
Ga0531465_000548	REP	5822
Ga0531464_001360	REP	5823
Ga0531464_001361	REP	5824
Ga0531456_000739	REP	5825
Ga0531462_000720	REP	5826
Ga0531462_000721	REP	5827
Ga0531464_001362	REP	5828
Ga0531465_000549	REP	5829
Ga0531455_000363	REP	5830
Ga0531459_001602	REP	5831
Ga0531459_001603	REP	5832
Ga0531459_001604	REP	5833
Ga0531457_000685	REP	5834
Ga0531456_000740	REP	5835
Ga0531459_001605	REP	5836
Ga0531465_000550	REP	5837
Ga0531462_000723	REP	5838
Ga0531464_001469	MEM	5838
Ga0531465_000551	REP	5839
Ga0531459_001606	REP	5840
Ga0531464_001363	REP	5841
Ga0531465_000552	REP	5842
Ga0531462_000724	REP	5843
Ga0531464_001364	REP	5844
Ga0531464_001365	REP	5845
Ga0531464_001366	REP	5846
Ga0531464_001367	REP	5847
Ga0531460_000586	REP	5848
Ga0531464_001368	REP	5849
Ga0531456_000741	REP	5850
Ga0531459_001607	REP	5851
Ga0531462_000725	REP	5852
Ga0531454_000299	REP	5853
Ga0531456_000742	REP	5854
Ga0531456_000743	REP	5855
Ga0531459_001608	REP	5856
Ga0531459_001609	REP	5857
Ga0531464_001369	REP	5858
Ga0531455_000364	REP	5859
Ga0531464_001370	REP	5860
Ga0531459_001610	REP	5861
Ga0531464_001371	REP	5862
Ga0531465_000553	REP	5863
Ga0531459_001611	REP	5864
Ga0531456_000744	REP	5865
Ga0531456_000745	REP	5866
Ga0531456_000746	REP	5867
